=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-D-n455/Vrp-Set-D-n455-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 57 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 454 CLIENTS AND 57 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.50 | Feas 60 19650.12 19794.56 | Inf 2 19910.08 19979.94 | Div 0.60 0.69 | Feas 0.98 1.00 | Pen 73.61 0.85
It  73500   1262 | T(s) 498.49 | Feas 54 19026.43 19059.43 | Inf 42 18473.73 18489.06 | Div 0.28 0.19 | Feas 0.27 1.00 | Pen 19.93 0.10
It  74000   1762 | T(s) 501.67 | Feas 42 19026.43 19059.30 | Inf 38 18545.49 18557.36 | Div 0.28 0.20 | Feas 0.24 1.00 | Pen 23.92 0.10
It  74500   2262 | T(s) 504.75 | Feas 50 19026.43 19064.40 | Inf 56 18488.23 18493.63 | Div 0.27 0.17 | Feas 0.17 1.00 | Pen 20.74 0.10
It  75000   2762 | T(s) 508.09 | Feas 27 19026.43 19112.74 | Inf 51 18571.85 18576.21 | Div 0.34 0.17 | Feas 0.19 1.00 | Pen 25.38 0.10
It  75500   3262 | T(s) 511.46 | Feas 35 19026.43 19070.48 | Inf 49 18580.99 18585.53 | Div 0.30 0.16 | Feas 0.23 1.00 | Pen 25.89 0.10
It  76000   3762 | T(s) 514.70 | Feas 52 19026.43 19071.30 | Inf 32 18519.00 18535.66 | Div 0.30 0.22 | Feas 0.09 1.00 | Pen 22.45 0.10
It  76500   4262 | T(s) 518.09 | Feas 35 19026.43 19081.58 | Inf 63 18527.08 18532.24 | Div 0.32 0.16 | Feas 0.10 1.00 | Pen 22.90 0.10
It  77000   4762 | T(s) 521.33 | Feas 47 19026.43 19055.38 | Inf 44 18534.72 18539.85 | Div 0.27 0.15 | Feas 0.22 1.00 | Pen 23.36 0.10
It  77500   5262 | T(s) 524.48 | Feas 62 19026.43 19054.75 | Inf 62 18471.66 18475.33 | Div 0.25 0.14 | Feas 0.29 1.00 | Pen 19.85 0.10
It  78000   5762 | T(s) 527.72 | Feas 25 19026.43 19109.19 | Inf 59 18551.71 18554.75 | Div 0.35 0.12 | Feas 0.24 1.00 | Pen 24.30 0.10
It  78500   6262 | T(s) 530.79 | Feas 54 19026.43 19048.36 | Inf 54 18568.83 18572.50 | Div 0.23 0.14 | Feas 0.24 1.00 | Pen 25.28 0.10
It  79000   6762 | T(s) 534.04 | Feas 62 19026.43 19077.69 | Inf 46 18577.93 18585.07 | Div 0.29 0.16 | Feas 0.24 1.00 | Pen 25.79 0.10
It  79500   7262 | T(s) 537.10 | Feas 32 19026.43 19094.17 | Inf 57 18508.31 18513.14 | Div 0.33 0.14 | Feas 0.24 1.00 | Pen 21.92 0.10
It  80000   7762 | T(s) 540.42 | Feas 34 19026.43 19082.07 | Inf 51 18524.25 18530.06 | Div 0.31 0.14 | Feas 0.20 1.00 | Pen 22.80 0.10
It  80500   8262 | T(s) 543.68 | Feas 45 19026.43 19067.59 | Inf 29 18532.46 18561.34 | Div 0.30 0.25 | Feas 0.10 1.00 | Pen 23.26 0.10
It  81000   8762 | T(s) 546.87 | Feas 65 19026.43 19040.54 | Inf 42 18540.83 18552.35 | Div 0.23 0.18 | Feas 0.24 1.00 | Pen 23.73 0.10
It  81500    353 | T(s) 550.15 | Feas 39 19025.32 19047.67 | Inf 40 18549.37 18555.94 | Div 0.26 0.17 | Feas 0.18 1.00 | Pen 24.20 0.10
It  82000    197 | T(s) 553.29 | Feas 40 19024.84 19045.33 | Inf 65 18558.08 18563.09 | Div 0.25 0.15 | Feas 0.25 1.00 | Pen 24.68 0.10
It  82500    697 | T(s) 556.43 | Feas 52 19024.84 19037.33 | Inf 44 18498.99 18508.02 | Div 0.22 0.18 | Feas 0.30 1.00 | Pen 21.40 0.10
It  83000   1197 | T(s) 559.71 | Feas 57 19024.84 19043.56 | Inf 46 18506.69 18520.10 | Div 0.22 0.18 | Feas 0.30 1.00 | Pen 21.83 0.10
It  83500   1697 | T(s) 562.89 | Feas 56 19024.84 19039.07 | Inf 36 18454.09 18466.71 | Div 0.21 0.20 | Feas 0.26 1.00 | Pen 18.93 0.10
It  84000   2197 | T(s) 566.09 | Feas 52 19024.84 19037.67 | Inf 45 18530.40 18535.44 | Div 0.21 0.16 | Feas 0.20 1.00 | Pen 23.16 0.10
It  84500   2697 | T(s) 569.31 | Feas 54 19024.84 19042.16 | Inf 36 18538.74 18548.62 | Div 0.22 0.16 | Feas 0.25 1.00 | Pen 23.63 0.10
It  85000   3197 | T(s) 572.66 | Feas 35 19024.84 19057.30 | Inf 32 18546.68 18568.76 | Div 0.27 0.22 | Feas 0.22 1.00 | Pen 24.10 0.10
It  85500   3697 | T(s) 575.82 | Feas 41 19024.84 19060.70 | Inf 61 18555.36 18559.23 | Div 0.26 0.14 | Feas 0.19 1.00 | Pen 24.58 0.10
It  86000   4197 | T(s) 578.93 | Feas 47 19024.84 19046.12 | Inf 38 18496.11 18509.23 | Div 0.23 0.20 | Feas 0.29 1.00 | Pen 21.31 0.10
It  86500   4697 | T(s) 582.06 | Feas 43 19024.84 19042.34 | Inf 37 18572.84 18581.26 | Div 0.23 0.18 | Feas 0.25 1.00 | Pen 25.58 0.10
It  87000   5197 | T(s) 585.10 | Feas 31 19024.84 19065.70 | Inf 29 18511.61 18539.87 | Div 0.25 0.24 | Feas 0.03 1.00 | Pen 22.17 0.10
It  87500    298 | T(s) 588.69 | Feas 50 19021.90 19029.52 | Inf 65 18527.74 18534.99 | Div 0.15 0.15 | Feas 0.18 1.00 | Pen 23.07 0.10
It  88000    798 | T(s) 591.88 | Feas 55 19021.90 19031.49 | Inf 59 18536.04 18543.89 | Div 0.18 0.16 | Feas 0.23 1.00 | Pen 23.53 0.10
It  88500    208 | T(s) 595.08 | Feas 54 19021.85 19046.80 | Inf 57 18487.05 18498.14 | Div 0.22 0.17 | Feas 0.27 1.00 | Pen 20.81 0.10
It  89000    708 | T(s) 598.18 | Feas 49 19021.85 19043.42 | Inf 53 18502.18 18504.99 | Div 0.20 0.12 | Feas 0.33 1.00 | Pen 21.65 0.10
It  89500    174 | T(s) 601.34 | Feas 43 19021.21 19039.45 | Inf 44 18509.98 18516.00 | Div 0.21 0.17 | Feas 0.22 1.00 | Pen 22.08 0.10
It  90000    313 | T(s) 604.39 | Feas 62 19020.80 19031.30 | Inf 65 18457.11 18459.77 | Div 0.17 0.11 | Feas 0.31 1.00 | Pen 19.15 0.10
It  90500    813 | T(s) 607.60 | Feas 62 19020.80 19034.71 | Inf 63 18524.57 18528.21 | Div 0.18 0.11 | Feas 0.24 1.00 | Pen 22.98 0.10
It  91000    344 | T(s) 610.82 | Feas 40 19020.16 19043.96 | Inf 48 18469.57 18478.91 | Div 0.24 0.16 | Feas 0.29 1.00 | Pen 19.92 0.10
It  91500    844 | T(s) 613.97 | Feas 30 19020.16 19046.36 | Inf 52 18541.28 18548.96 | Div 0.24 0.15 | Feas 0.23 1.00 | Pen 23.90 0.10
It  92000   1344 | T(s) 617.07 | Feas 33 19020.16 19053.91 | Inf 40 18549.89 18562.32 | Div 0.27 0.19 | Feas 0.05 1.00 | Pen 24.38 0.10
It  92500   1844 | T(s) 620.04 | Feas 38 19020.16 19037.16 | Inf 41 18567.62 18574.39 | Div 0.19 0.17 | Feas 0.20 1.00 | Pen 25.37 0.10
It  93000   2344 | T(s) 622.84 | Feas 32 19020.16 19049.93 | Inf 61 18576.75 18589.42 | Div 0.22 0.17 | Feas 0.06 1.00 | Pen 25.87 0.10
It  93500   2844 | T(s) 625.87 | Feas 38 19020.16 19027.00 | Inf 46 18514.81 18524.25 | Div 0.15 0.17 | Feas 0.25 1.00 | Pen 22.43 0.10
It  94000   3344 | T(s) 628.83 | Feas 59 19020.16 19023.15 | Inf 48 18468.10 18475.15 | Div 0.11 0.16 | Feas 0.26 1.00 | Pen 19.84 0.10
It  94500   3844 | T(s) 631.89 | Feas 34 19020.16 19027.17 | Inf 41 18475.24 18481.23 | Div 0.17 0.17 | Feas 0.29 1.00 | Pen 20.24 0.10
It  95000   4344 | T(s) 635.15 | Feas 35 19020.16 19025.57 | Inf 49 18556.83 18561.61 | Div 0.16 0.12 | Feas 0.22 1.00 | Pen 24.77 0.10
It  95500   4844 | T(s) 638.19 | Feas 58 19020.16 19023.09 | Inf 43 18574.85 18579.04 | Div 0.12 0.14 | Feas 0.20 1.00 | Pen 25.77 0.10
It  96000   5344 | T(s) 641.12 | Feas 63 19020.16 19022.61 | Inf 61 18521.20 18526.41 | Div 0.10 0.15 | Feas 0.29 1.00 | Pen 22.79 0.10
It  96500   5844 | T(s) 644.24 | Feas 40 19020.16 19040.03 | Inf 47 18473.72 18480.31 | Div 0.20 0.16 | Feas 0.28 1.00 | Pen 20.15 0.10
It  97000   6344 | T(s) 647.40 | Feas 60 19020.16 19022.47 | Inf 45 18488.37 18510.65 | Div 0.11 0.20 | Feas 0.30 1.00 | Pen 20.97 0.10
It  97500   6844 | T(s) 650.59 | Feas 26 19020.16 19049.55 | Inf 42 18572.91 18588.32 | Div 0.23 0.20 | Feas 0.08 1.00 | Pen 25.66 0.10
It  98000   7344 | T(s) 653.63 | Feas 41 19020.16 19028.05 | Inf 54 18511.47 18519.18 | Div 0.18 0.17 | Feas 0.25 1.00 | Pen 22.25 0.10
It  98500   7844 | T(s) 656.58 | Feas 33 19020.16 19058.56 | Inf 33 18511.47 18531.71 | Div 0.26 0.21 | Feas 0.23 1.00 | Pen 22.25 0.10
It  99000   8344 | T(s) 659.72 | Feas 30 19020.16 19042.79 | Inf 33 18519.48 18527.48 | Div 0.24 0.17 | Feas 0.19 1.00 | Pen 22.70 0.10
It  99500   8844 | T(s) 662.79 | Feas 25 19020.16 19058.00 | Inf 65 18535.98 18547.87 | Div 0.27 0.15 | Feas 0.08 1.00 | Pen 23.61 0.10
It 100000    145 | T(s) 665.98 | Feas 40 19019.12 19075.33 | Inf 61 18544.48 18559.72 | Div 0.29 0.18 | Feas 0.04 1.00 | Pen 24.08 0.10
It 100500    645 | T(s) 669.13 | Feas 27 19019.12 19053.19 | Inf 45 18562.00 18574.27 | Div 0.27 0.20 | Feas 0.14 1.00 | Pen 25.06 0.10
It 101000   1145 | T(s) 672.31 | Feas 37 19019.12 19054.25 | Inf 30 18502.01 18520.42 | Div 0.27 0.22 | Feas 0.26 1.00 | Pen 21.72 0.10
It 101500   1645 | T(s) 675.53 | Feas 57 19019.12 19047.09 | Inf 55 18509.83 18521.26 | Div 0.25 0.19 | Feas 0.22 1.00 | Pen 22.16 0.10
It 102000   2145 | T(s) 678.74 | Feas 26 19019.12 19115.52 | Inf 52 18517.81 18532.06 | Div 0.35 0.20 | Feas 0.07 1.00 | Pen 22.60 0.10
It 102500   2645 | T(s) 681.89 | Feas 31 19019.12 19067.02 | Inf 43 18525.95 18538.47 | Div 0.31 0.20 | Feas 0.21 1.00 | Pen 23.05 0.10
It 103000   3145 | T(s) 684.98 | Feas 29 19019.12 19073.13 | Inf 32 18542.71 18568.08 | Div 0.32 0.24 | Feas 0.14 1.00 | Pen 23.99 0.10
It 103500   3645 | T(s) 688.00 | Feas 31 19019.12 19093.76 | Inf 63 18485.29 18491.82 | Div 0.33 0.17 | Feas 0.26 1.00 | Pen 20.80 0.10
It 104000   4145 | T(s) 691.23 | Feas 40 19019.12 19043.12 | Inf 56 18569.14 18572.93 | Div 0.27 0.14 | Feas 0.20 1.00 | Pen 25.45 0.10
It 104500   4645 | T(s) 694.42 | Feas 55 19019.12 19064.63 | Inf 41 18578.30 18588.87 | Div 0.29 0.19 | Feas 0.21 1.00 | Pen 25.96 0.10
It 105000   5145 | T(s) 697.44 | Feas 43 19019.12 19060.74 | Inf 52 18448.62 18463.42 | Div 0.29 0.19 | Feas 0.29 1.00 | Pen 18.76 0.10
It 105500   5645 | T(s) 700.58 | Feas 39 19019.12 19088.68 | Inf 60 18524.25 18533.16 | Div 0.32 0.16 | Feas 0.04 1.00 | Pen 22.96 0.10
It 106000   6145 | T(s) 703.70 | Feas 50 19019.12 19044.61 | Inf 47 18532.52 18543.89 | Div 0.26 0.17 | Feas 0.20 1.00 | Pen 23.42 0.10
It 106500   6645 | T(s) 706.75 | Feas 29 19019.12 19035.67 | Inf 31 18540.95 18554.53 | Div 0.24 0.20 | Feas 0.25 1.00 | Pen 23.89 0.10
It 107000   7145 | T(s) 709.89 | Feas 35 19019.12 19039.06 | Inf 27 18558.32 18588.18 | Div 0.24 0.24 | Feas 0.23 1.00 | Pen 24.85 0.10
It 107500   7645 | T(s) 712.76 | Feas 41 19019.12 19028.98 | Inf 44 18498.82 18505.40 | Div 0.19 0.17 | Feas 0.35 1.00 | Pen 21.55 0.10
It 108000   8145 | T(s) 715.75 | Feas 29 19019.12 19072.72 | Inf 39 18576.39 18582.86 | Div 0.28 0.17 | Feas 0.25 1.00 | Pen 25.86 0.10
It 108500   8645 | T(s) 718.75 | Feas 47 19019.12 19034.09 | Inf 63 18514.49 18517.18 | Div 0.20 0.11 | Feas 0.21 1.00 | Pen 22.42 0.10
It 109000   9145 | T(s) 721.76 | Feas 53 19019.12 19031.02 | Inf 49 18460.82 18463.43 | Div 0.18 0.12 | Feas 0.31 1.00 | Pen 19.44 0.10
It 109500   9645 | T(s) 724.93 | Feas 37 19019.12 19030.09 | Inf 50 18530.79 18540.78 | Div 0.19 0.15 | Feas 0.23 1.00 | Pen 23.32 0.10
It 110000  10145 | T(s) 728.03 | Feas 54 19019.12 19039.86 | Inf 45 18539.19 18545.17 | Div 0.21 0.16 | Feas 0.21 1.00 | Pen 23.79 0.10
It 110500    373 | T(s) 730.96 | Feas 37 19018.89 19031.29 | Inf 39 18556.49 18566.49 | Div 0.20 0.18 | Feas 0.30 1.00 | Pen 24.75 0.10
It 111000    873 | T(s) 733.87 | Feas 36 19018.89 19025.39 | Inf 60 18497.23 18503.17 | Div 0.19 0.15 | Feas 0.33 1.00 | Pen 21.46 0.10
It 111500   1373 | T(s) 736.89 | Feas 53 19018.89 19029.77 | Inf 40 18504.96 18513.89 | Div 0.20 0.18 | Feas 0.35 1.00 | Pen 21.89 0.10
It 112000    198 | T(s) 739.93 | Feas 63 19017.60 19028.70 | Inf 63 18504.96 18509.31 | Div 0.20 0.15 | Feas 0.20 1.00 | Pen 21.89 0.10
It 112500    271 | T(s) 742.88 | Feas 29 19015.36 19075.27 | Inf 54 18512.84 18516.34 | Div 0.31 0.12 | Feas 0.21 1.00 | Pen 22.33 0.10
It 113000    771 | T(s) 745.93 | Feas 36 19015.36 19079.19 | Inf 47 18520.88 18526.20 | Div 0.31 0.15 | Feas 0.05 1.00 | Pen 22.77 0.10
It 113500   1271 | T(s) 749.08 | Feas 45 19015.36 19042.41 | Inf 41 18537.44 18539.90 | Div 0.25 0.13 | Feas 0.18 1.00 | Pen 23.69 0.10
It 114000   1771 | T(s) 752.11 | Feas 53 19015.36 19032.88 | Inf 64 18480.72 18485.64 | Div 0.23 0.14 | Feas 0.32 1.00 | Pen 20.54 0.10
It 114500   2271 | T(s) 755.24 | Feas 61 19015.36 19026.60 | Inf 46 18488.11 18490.83 | Div 0.20 0.12 | Feas 0.32 1.00 | Pen 20.95 0.10
It 115000   2771 | T(s) 758.53 | Feas 30 19015.36 19063.19 | Inf 44 18572.59 18588.78 | Div 0.30 0.21 | Feas 0.19 1.00 | Pen 25.65 0.10
It 115500    240 | T(s) 761.58 | Feas 46 19009.59 19058.14 | Inf 30 18581.82 18599.68 | Div 0.29 0.22 | Feas 0.15 1.00 | Pen 26.16 0.10
It 116000    740 | T(s) 764.59 | Feas 59 19009.59 19042.07 | Inf 49 18519.20 18533.18 | Div 0.25 0.21 | Feas 0.25 1.00 | Pen 22.68 0.10
It 116500   1240 | T(s) 767.68 | Feas 29 19009.59 19114.24 | Inf 36 18464.91 18487.51 | Div 0.35 0.22 | Feas 0.27 1.00 | Pen 19.66 0.10
It 117000   1740 | T(s) 770.85 | Feas 58 19009.59 19104.94 | Inf 48 18552.85 18559.71 | Div 0.33 0.16 | Feas 0.03 1.00 | Pen 24.55 0.10
It 117500    268 | T(s) 774.10 | Feas 61 19009.36 19054.88 | Inf 38 18570.70 18596.49 | Div 0.27 0.23 | Feas 0.21 1.00 | Pen 25.54 0.10
It 118000    768 | T(s) 777.19 | Feas 32 19009.36 19073.51 | Inf 54 18501.74 18513.87 | Div 0.32 0.19 | Feas 0.21 1.00 | Pen 21.71 0.10
It 118500   1268 | T(s) 780.43 | Feas 46 19009.36 19035.93 | Inf 47 18449.77 18460.49 | Div 0.25 0.19 | Feas 0.28 1.00 | Pen 18.82 0.10
It 119000   1768 | T(s) 783.54 | Feas 54 19009.36 19049.31 | Inf 47 18525.66 18529.74 | Div 0.28 0.15 | Feas 0.25 1.00 | Pen 23.04 0.10
It 119500    412 | T(s) 786.62 | Feas 49 19007.43 19081.19 | Inf 51 18542.42 18545.00 | Div 0.30 0.14 | Feas 0.05 1.00 | Pen 23.97 0.10
It 120000    912 | T(s) 789.76 | Feas 32 19007.43 19035.59 | Inf 39 18485.03 18487.20 | Div 0.26 0.14 | Feas 0.26 1.00 | Pen 20.78 0.10
It 120500   1412 | T(s) 792.91 | Feas 28 19007.43 19072.17 | Inf 43 18568.82 18573.36 | Div 0.31 0.15 | Feas 0.05 1.00 | Pen 25.44 0.10
It 121000   1912 | T(s) 796.04 | Feas 35 19007.43 19071.91 | Inf 26 18577.98 18599.47 | Div 0.30 0.23 | Feas 0.23 1.00 | Pen 25.95 0.10
It 121500   2412 | T(s) 799.12 | Feas 40 19007.43 19063.13 | Inf 54 18515.56 18533.82 | Div 0.29 0.20 | Feas 0.03 1.00 | Pen 22.49 0.10
It 122000   2912 | T(s) 802.07 | Feas 45 19007.43 19032.90 | Inf 33 18518.81 18533.39 | Div 0.25 0.22 | Feas 0.25 1.00 | Pen 22.94 0.10
It 122500   3412 | T(s) 805.31 | Feas 48 19007.43 19031.78 | Inf 31 18527.07 18552.76 | Div 0.23 0.24 | Feas 0.24 1.00 | Pen 23.40 0.10
It 123000   3912 | T(s) 808.55 | Feas 25 19007.43 19050.31 | Inf 33 18544.09 18560.20 | Div 0.29 0.21 | Feas 0.04 1.00 | Pen 24.35 0.10
It 123500   4412 | T(s) 811.46 | Feas 25 19007.43 19092.56 | Inf 44 18478.35 18518.13 | Div 0.34 0.28 | Feas 0.34 1.00 | Pen 20.70 0.10
It 124000   4912 | T(s) 814.72 | Feas 32 19007.43 19056.84 | Inf 51 18561.79 18589.94 | Div 0.31 0.25 | Feas 0.06 1.00 | Pen 25.33 0.10
It 124500   5412 | T(s) 817.95 | Feas 38 19007.43 19044.44 | Inf 50 18501.15 18516.88 | Div 0.27 0.20 | Feas 0.18 1.00 | Pen 21.96 0.10
It 125000   5912 | T(s) 821.05 | Feas 46 19007.43 19019.95 | Inf 41 18501.15 18508.45 | Div 0.22 0.16 | Feas 0.22 1.00 | Pen 21.96 0.10
It 125500   6412 | T(s) 824.12 | Feas 57 19007.43 19022.32 | Inf 32 18509.05 18518.21 | Div 0.21 0.20 | Feas 0.23 1.00 | Pen 22.40 0.10
It 126000    472 | T(s) 827.27 | Feas 44 19007.28 19040.29 | Inf 34 18517.12 18522.94 | Div 0.26 0.16 | Feas 0.19 1.00 | Pen 22.85 0.10
It 126500    972 | T(s) 830.36 | Feas 46 19007.28 19028.01 | Inf 62 18599.38 18605.15 | Div 0.23 0.14 | Feas 0.15 1.00 | Pen 27.42 0.10
It 127000   1472 | T(s) 833.46 | Feas 56 19007.28 19018.92 | Inf 50 18533.74 18539.44 | Div 0.20 0.14 | Feas 0.23 1.00 | Pen 23.77 0.10
It 127500   1972 | T(s) 836.54 | Feas 47 19007.28 19028.81 | Inf 49 18542.29 18552.61 | Div 0.24 0.17 | Feas 0.03 1.00 | Pen 24.25 0.10
It 128000    152 | T(s) 839.71 | Feas 52 19007.20 19073.77 | Inf 43 18551.02 18560.10 | Div 0.29 0.17 | Feas 0.18 1.00 | Pen 24.73 0.10
It 128500    652 | T(s) 842.88 | Feas 60 19007.20 19033.19 | Inf 27 18551.02 18566.07 | Div 0.24 0.20 | Feas 0.25 1.00 | Pen 24.73 0.10
It 129000   1152 | T(s) 846.13 | Feas 32 19007.20 19067.63 | Inf 58 18491.81 18499.53 | Div 0.31 0.14 | Feas 0.27 1.00 | Pen 21.44 0.10
It 129500   1652 | T(s) 849.35 | Feas 34 19007.20 19074.25 | Inf 64 18578.28 18585.28 | Div 0.31 0.14 | Feas 0.12 1.00 | Pen 26.25 0.10
It 130000   2152 | T(s) 852.46 | Feas 63 19007.20 19033.07 | Inf 29 18507.41 18514.14 | Div 0.24 0.15 | Feas 0.22 1.00 | Pen 22.31 0.10
It 130500   2652 | T(s) 855.47 | Feas 35 19007.20 19052.52 | Inf 59 18523.63 18528.08 | Div 0.29 0.11 | Feas 0.24 1.00 | Pen 23.21 0.10
It 131000     31 | T(s) 858.45 | Feas 53 19004.09 19033.10 | Inf 34 18468.06 18482.71 | Div 0.25 0.18 | Feas 0.30 1.00 | Pen 20.13 0.10
It 131500    168 | T(s) 861.73 | Feas 59 19002.71 19042.64 | Inf 49 18549.20 18557.13 | Div 0.27 0.13 | Feas 0.04 1.00 | Pen 24.63 0.10
It 132000    668 | T(s) 864.69 | Feas 26 19002.71 19094.89 | Inf 34 18549.20 18562.04 | Div 0.32 0.19 | Feas 0.16 1.00 | Pen 24.63 0.10
It 132500   1168 | T(s) 867.67 | Feas 44 19002.71 19024.93 | Inf 55 18490.23 18507.59 | Div 0.21 0.17 | Feas 0.36 1.00 | Pen 21.36 0.10
It 133000   1668 | T(s) 870.57 | Feas 43 19002.71 19045.43 | Inf 56 18505.76 18511.94 | Div 0.27 0.12 | Feas 0.06 1.00 | Pen 22.22 0.10
It 133500   2168 | T(s) 873.45 | Feas 38 19002.71 19031.35 | Inf 40 18513.76 18521.53 | Div 0.25 0.16 | Feas 0.28 1.00 | Pen 22.66 0.10
It 134000   2668 | T(s) 876.61 | Feas 53 19002.71 19033.42 | Inf 36 18521.92 18535.65 | Div 0.24 0.20 | Feas 0.03 1.00 | Pen 23.12 0.10
It 134500    224 | T(s) 879.65 | Feas 60 19002.43 19007.36 | Inf 38 18538.73 18549.24 | Div 0.13 0.17 | Feas 0.22 1.00 | Pen 24.05 0.10
It 135000    724 | T(s) 882.52 | Feas 59 19002.43 19027.38 | Inf 41 18547.39 18553.14 | Div 0.21 0.14 | Feas 0.02 1.00 | Pen 24.53 0.10
It 135500   1224 | T(s) 885.48 | Feas 36 19002.43 19031.55 | Inf 27 18556.22 18578.58 | Div 0.22 0.23 | Feas 0.05 1.00 | Pen 25.02 0.10
It 136000   1724 | T(s) 888.46 | Feas 62 19002.43 19005.28 | Inf 46 18496.32 18504.54 | Div 0.09 0.17 | Feas 0.23 1.00 | Pen 21.69 0.10
It 136500   2224 | T(s) 891.45 | Feas 61 19002.43 19010.21 | Inf 54 18583.79 18594.48 | Div 0.15 0.16 | Feas 0.24 1.00 | Pen 26.55 0.10
It 137000   2724 | T(s) 894.27 | Feas 42 19002.43 19008.40 | Inf 55 18449.79 18457.39 | Div 0.14 0.14 | Feas 0.30 1.00 | Pen 19.19 0.10
It 137500   3224 | T(s) 897.35 | Feas 50 19002.43 19025.69 | Inf 34 18527.14 18551.28 | Div 0.20 0.22 | Feas 0.00 1.00 | Pen 23.48 0.10
It 138000   3724 | T(s) 900.35 | Feas 41 19002.43 19009.19 | Inf 40 18544.22 18558.21 | Div 0.15 0.18 | Feas 0.21 1.00 | Pen 24.43 0.10
It 138500   4224 | T(s) 903.34 | Feas 62 19002.43 19007.51 | Inf 64 18561.99 18569.29 | Div 0.12 0.14 | Feas 0.24 1.00 | Pen 25.42 0.10
It 139000   4724 | T(s) 906.26 | Feas 26 19002.43 19009.41 | Inf 50 18501.13 18522.44 | Div 0.18 0.22 | Feas 0.19 1.00 | Pen 22.04 0.10
It 139500   5224 | T(s) 909.16 | Feas 31 19002.43 19006.80 | Inf 35 18448.37 18470.58 | Div 0.12 0.23 | Feas 0.27 1.00 | Pen 19.11 0.10
It 140000   5724 | T(s) 912.16 | Feas 37 19002.43 19007.24 | Inf 37 18462.27 18477.72 | Div 0.13 0.21 | Feas 0.32 1.00 | Pen 19.88 0.10
It 140500   6224 | T(s) 915.23 | Feas 35 19002.43 19008.76 | Inf 50 18476.73 18492.45 | Div 0.13 0.21 | Feas 0.26 1.00 | Pen 20.68 0.10
It 141000   6724 | T(s) 918.23 | Feas 30 19002.43 19018.57 | Inf 60 18569.23 18580.77 | Div 0.16 0.20 | Feas 0.09 1.00 | Pen 25.82 0.10
It 141500   7224 | T(s) 921.11 | Feas 46 19002.43 19006.06 | Inf 41 18446.97 18464.53 | Div 0.10 0.22 | Feas 0.29 1.00 | Pen 19.03 0.10
It 142000   7724 | T(s) 924.27 | Feas 44 19002.43 19033.75 | Inf 51 18523.69 18567.54 | Div 0.18 0.27 | Feas 0.04 1.00 | Pen 23.29 0.10
It 142500   8224 | T(s) 927.32 | Feas 60 19002.43 19005.34 | Inf 33 18467.92 18520.11 | Div 0.09 0.32 | Feas 0.28 1.00 | Pen 20.19 0.10
It 143000   8724 | T(s) 930.33 | Feas 44 19002.43 19015.51 | Inf 43 18480.03 18519.88 | Div 0.15 0.29 | Feas 0.26 1.00 | Pen 21.01 0.10
It 143500   9224 | T(s) 933.47 | Feas 38 19002.43 19011.54 | Inf 60 18564.74 18591.43 | Div 0.15 0.25 | Feas 0.01 1.00 | Pen 25.72 0.10
It 144000   9724 | T(s) 936.44 | Feas 30 19002.43 19011.54 | Inf 49 18503.17 18552.00 | Div 0.15 0.30 | Feas 0.00 1.00 | Pen 22.30 0.10
It 144500  10224 | T(s) 939.57 | Feas 43 19002.43 19004.97 | Inf 45 18511.20 18556.38 | Div 0.09 0.29 | Feas 0.23 1.00 | Pen 22.74 0.10
It 145000  10724 | T(s) 942.57 | Feas 36 19002.43 19005.07 | Inf 41 18516.65 18560.03 | Div 0.09 0.30 | Feas 0.24 1.00 | Pen 23.20 0.10
It 145500  11224 | T(s) 945.59 | Feas 65 19002.43 19004.63 | Inf 54 18515.23 18546.63 | Div 0.08 0.26 | Feas 0.23 1.00 | Pen 23.20 0.10
It 146000  11724 | T(s) 948.62 | Feas 63 19002.43 19011.90 | Inf 46 18529.84 18568.18 | Div 0.13 0.28 | Feas 0.32 1.00 | Pen 24.13 0.10
It 146500  12224 | T(s) 951.68 | Feas 55 19002.43 19022.59 | Inf 58 18547.39 18584.52 | Div 0.19 0.26 | Feas 0.02 1.00 | Pen 25.11 0.10
It 147000  12724 | T(s) 954.68 | Feas 46 19002.43 19031.26 | Inf 46 18556.43 18586.50 | Div 0.20 0.27 | Feas 0.02 1.00 | Pen 25.61 0.10
It 147500  13224 | T(s) 957.60 | Feas 47 19002.43 19020.38 | Inf 30 18495.11 18547.82 | Div 0.18 0.33 | Feas 0.02 1.00 | Pen 22.20 0.10
It 148000  13724 | T(s) 960.70 | Feas 41 19002.43 19017.60 | Inf 36 18503.11 18552.89 | Div 0.17 0.31 | Feas 0.16 1.00 | Pen 22.65 0.10
It 148500  14224 | T(s) 963.83 | Feas 30 19002.43 19011.23 | Inf 46 18519.58 18555.91 | Div 0.16 0.29 | Feas 0.00 1.00 | Pen 23.56 0.10
